listing_id,town
6936902,college
6876575,college
6899148,manhattan
6860059,manhattan
7226218,manhattan
6846311,manhattan
6908218,college
6901098,manhattan
6828566,queens
6901790,manhattan
6850450,manhattan
6929917,manhattan
6918629,manhattan
6866476,manhattan
6840841,queens
6823266,manhattan
7181445,bronx
6811975,manhattan
6839483,manhattan
6847937,college
6833110,manhattan
6847299,manhattan
7228553,manhattan
6838988,manhattan
6913217,manhattan
6874928,boston
6880816,college
6937406,manhattan
6836858,manhattan
6835163,manhattan
6917176,manhattan
6887503,manhattan
6821664,manhattan
6906183,college
6889123,college
6930276,manhattan
6877796,manhattan
6822096,manhattan
6881300,manhattan
7158717,manhattan
6834248,manhattan
6876719,queens
6903029,manhattan
6929309,manhattan
7089434,manhattan
6928795,manhattan
6878905,manhattan
6837090,college
6905515,manhattan
6855135,manhattan
6813601,manhattan
6815137,manhattan
6861879,manhattan
7108775,manhattan
6853772,college
6929288,college
6829742,boston
7212251,college
6900539,bronx
6851737,college
6901119,manhattan
6837167,manhattan
6879188,boston
6910367,manhattan
6927284,manhattan
6855191,manhattan
6900112,manhattan
6911255,manhattan
6887155,manhattan
7316267,manhattan
6836342,college
6820572,manhattan
7230245,manhattan
6941607,manhattan
6858803,manhattan
6891033,manhattan
6901541,manhattan
6910104,manhattan
7217664,manhattan
6902066,college
6842224,manhattan
6854801,college
6946409,boston
7101324,manhattan
6820086,college
6867763,manhattan
6870912,manhattan
7150216,manhattan
6817257,boston
6919924,manhattan
6861471,manhattan
6908505,manhattan
7102279,manhattan
6913512,manhattan
6936920,boston
6846850,queens
7105564,manhattan
6878967,manhattan
6820022,manhattan
6835931,college
6902793,manhattan
6841923,college
6910988,college
7112340,manhattan
6940571,manhattan
6907955,college
6881682,manhattan
6834981,queens
6929836,college
6943476,manhattan
6884396,boston
6885810,college
6942987,manhattan
6825894,manhattan
6904888,college
6938748,manhattan
7149977,queens
6836136,college
6899403,manhattan
6874409,manhattan
7200224,manhattan
6850868,manhattan
6839676,boston
6834463,manhattan
6816145,manhattan
6874405,boston
6905262,boston
6899750,manhattan
7203628,manhattan
6875368,college
6815167,manhattan
6841765,manhattan
6887476,manhattan
7161327,manhattan
6879115,manhattan
6926682,manhattan
7134024,college
6895347,college
6905030,college
6817263,manhattan
6944457,manhattan
6902465,boston
6828814,college
6885703,college
6849976,boston
6824990,manhattan
6873743,manhattan
7125628,manhattan
6880567,manhattan
6882189,college
7194267,college
6844003,manhattan
6876394,manhattan
6928354,manhattan
6815584,manhattan
6824354,manhattan
6878739,manhattan
7185802,manhattan
6895505,manhattan
6864615,manhattan
6906266,manhattan
6813728,manhattan
6858763,manhattan
6923052,manhattan
7165339,manhattan
6844968,manhattan
6853807,boston
6856743,bronx
7148780,manhattan
6901849,manhattan
6886315,manhattan
6859888,manhattan
6944573,bronx
6942111,manhattan
6939951,queens
6906610,manhattan
6817899,manhattan
6884015,manhattan
6848506,manhattan
6936162,college
6913206,manhattan
6845480,manhattan
6864781,manhattan
6942425,manhattan
6880936,boston
6867772,manhattan
6890894,queens
6854523,college
6913855,manhattan
6856618,manhattan
6925933,manhattan
6930778,manhattan
7591891,manhattan
6873028,college
6925089,college
6902104,manhattan
6859188,queens
6912469,manhattan
6913053,manhattan
6909409,manhattan
6945614,manhattan
6853647,manhattan
6893070,manhattan
6931974,manhattan
7095061,manhattan
6845775,manhattan
6907148,manhattan
6880168,college
6851957,college
7166429,manhattan
6836767,college
6947959,manhattan
7100879,boston
6835850,college
6848149,manhattan
6938416,college
6900945,manhattan
6830150,boston
6884480,manhattan
6848735,college
6883301,manhattan
6908481,manhattan
6833337,queens
6815906,manhattan
6938252,college
6878482,boston
6858863,manhattan
6935504,manhattan
6867887,manhattan
6874619,manhattan
6848568,manhattan
6925901,manhattan
6864654,manhattan
6859844,manhattan
7189071,college
6813012,manhattan
6843784,manhattan
6943719,manhattan
6902060,queens
6911118,college
6906385,manhattan
6889628,manhattan
6848829,queens
6855296,manhattan
6922825,college
6822599,manhattan
7145853,manhattan
6816911,manhattan
6888921,college
6837729,college
6858210,college
6855742,manhattan
6883884,manhattan
7219377,manhattan
6916164,manhattan
6889525,manhattan
6887599,manhattan
6874630,boston
6888171,college
6935405,college
6881528,boston
7111118,manhattan
7215670,manhattan
6847824,manhattan
6902609,manhattan
6859102,college
6827695,manhattan
6893591,manhattan
6812452,college
6944671,manhattan
6895384,manhattan
6937048,manhattan
6936878,manhattan
6922039,manhattan
6857954,manhattan
6872147,college
6832205,manhattan
6852021,manhattan
6918730,boston
6965039,college
6865345,manhattan
6860829,college
7232923,manhattan
6944492,queens
6849204,manhattan
6826052,college
6870190,boston
6886738,college
6821100,manhattan
6816762,manhattan
6898553,manhattan
6935228,queens
6831414,manhattan
6848364,college
7106508,college
6840115,manhattan
6909948,boston
6924489,manhattan
6814590,college
7159977,manhattan
6825526,manhattan
6918118,manhattan
7219342,manhattan
6927701,manhattan
6844770,manhattan
6918488,manhattan
6812133,manhattan
6882987,manhattan
6913174,manhattan
6895111,manhattan
6862656,college
6890312,college
6870628,manhattan
6862971,college
6828722,queens
7125633,manhattan
6887563,college
6845175,manhattan
6914482,manhattan
6865565,manhattan
6866205,manhattan
6841371,manhattan
6933246,manhattan
6901302,manhattan
6845030,manhattan
6917202,manhattan
6902126,manhattan
6937744,manhattan
6922056,manhattan
6849712,manhattan
7357223,manhattan
6854466,manhattan
7221109,manhattan
6911523,manhattan
6865928,manhattan
6832390,manhattan
6841183,college
6883531,college
6885647,manhattan
6866801,manhattan
6839022,boston
6828131,college
6930189,manhattan
6836985,manhattan
6813834,queens
6943878,manhattan
6847708,college
6864427,manhattan
6862432,manhattan
6945502,college
6889425,college
6867754,college
6928900,manhattan
6916957,college
6858433,manhattan
6944372,college
6891835,college
6861273,college
6874999,college
6813868,manhattan
6847657,manhattan
6869357,college
6813275,college
6882809,manhattan
6899138,manhattan
6904986,manhattan
6872964,college
6878187,bronx
6825509,manhattan
7224934,college
6924706,manhattan
6939656,manhattan
6826497,manhattan
6852231,manhattan
6935739,manhattan
6923560,manhattan
7111501,college
6856823,manhattan
6928535,manhattan
6854494,manhattan
7215170,manhattan
6812767,college
6910638,boston
6828612,boston
6911239,manhattan
6835149,manhattan
6868981,manhattan
6938800,manhattan
6853078,manhattan
6871427,manhattan
7156707,college
6864986,manhattan
6840189,bronx
6835953,boston
6840863,manhattan
7100187,manhattan
6939606,manhattan
6933193,manhattan
6819862,manhattan
6930769,boston
6852516,college
6912062,manhattan
6911601,college
6898727,manhattan
6867407,manhattan
7096726,manhattan
6932886,manhattan
6865652,college
6904756,college
6933584,manhattan
6851364,manhattan
6923407,college
6882303,queens
6934386,manhattan
6882283,manhattan
6885783,manhattan
6894797,boston
6841885,boston
6833420,college
6838218,manhattan
6883782,manhattan
6830076,college
6882010,manhattan
6889152,manhattan
6889254,manhattan
6826966,manhattan
6814778,college
6889041,manhattan
6947997,college
6915466,college
6876623,boston
6942992,manhattan
6844712,manhattan
6815367,college
7101317,manhattan
6883732,manhattan
6821776,manhattan
6899546,manhattan
7134281,boston
6847253,manhattan
6845155,boston
6933414,manhattan
6918828,manhattan
6871981,bronx
6881361,boston
6827751,college
6868145,manhattan
6922893,manhattan
6853711,manhattan
6862061,manhattan
6927850,manhattan
6814221,manhattan
6921088,manhattan
6924200,manhattan
6924835,manhattan
6832864,manhattan
6906487,manhattan
6885162,manhattan
6816055,college
6869112,college
6868690,manhattan
7227580,college
6856567,boston
6827361,manhattan
6937633,college
6812792,manhattan
6913988,college
6845229,queens
7231160,manhattan
6820631,manhattan
6906144,college
6937618,manhattan
6870808,manhattan
7231370,manhattan
6856575,manhattan
6898598,college
6830579,college
6848710,manhattan
6900039,manhattan
6920356,manhattan
6915784,manhattan
6931817,manhattan
7199468,manhattan
7056205,college
6878420,manhattan
6830510,manhattan
6933015,manhattan
6821058,manhattan
6891236,manhattan
6812667,manhattan
7111101,manhattan
6946143,manhattan
6924348,manhattan
6862396,boston
6902876,boston
7167905,manhattan
6926232,manhattan
6852899,college
6919486,manhattan
6858554,manhattan
6881872,manhattan
6857980,manhattan
6912585,manhattan
6943266,college
6915637,manhattan
6944939,queens
6827946,college
6909870,boston
6934495,manhattan
6933522,college
6817951,boston
6855518,manhattan
6943788,college
7094600,college
6871340,manhattan
6825313,college
6937342,queens
6840199,manhattan
6880200,manhattan
6833522,manhattan
6899437,manhattan
6822871,boston
6828120,college
6881267,manhattan
6853297,manhattan
6833713,college
6829692,college
6871066,manhattan
6925426,manhattan
6828763,manhattan
6939263,manhattan
6854478,manhattan
6941464,queens
6815622,manhattan
6936344,queens
6825976,queens
6859824,manhattan
6887825,manhattan
7203728,manhattan
6838924,manhattan
6865305,manhattan
6924605,college
6852728,manhattan
6887337,college
6908841,queens
7116904,boston
6933632,queens
6901956,college
6864939,manhattan
6931112,manhattan
6814566,manhattan
6868830,manhattan
6880819,manhattan
6848484,college
6937031,manhattan
6846547,college
6851986,queens
6899425,college
6837045,college
6842863,manhattan
6943470,manhattan
6846386,manhattan
6873869,manhattan
6870610,manhattan
6817756,manhattan
6875098,manhattan
6821784,manhattan
7093590,manhattan
6825583,bronx
6833074,manhattan
6878299,college
6818814,manhattan
6916413,manhattan
6838064,manhattan
6882679,manhattan
6817722,manhattan
6894155,manhattan
6897439,manhattan
6817905,college
6836951,college
6863677,college
6857706,manhattan
6858929,manhattan
6890808,manhattan
6878113,manhattan
7230635,college
6877266,manhattan
6937727,manhattan
6900753,manhattan
6816004,manhattan
6893902,manhattan
6886242,queens
6939890,manhattan
6884039,queens
6931776,manhattan
7191723,manhattan
6827484,boston
6913303,college
6933622,manhattan
6918767,college
7191634,queens
6900905,manhattan
6938792,manhattan
6815023,manhattan
6902469,manhattan
6858526,manhattan
6899755,college
6927881,college
6925085,manhattan
6869226,college
6900821,college
6870551,manhattan
6812539,college
6824499,college
7162837,manhattan
6825694,manhattan
6829607,manhattan
6922459,manhattan
6862558,manhattan
6873639,manhattan
6852171,manhattan
7225762,manhattan
6936882,manhattan
6874394,college
6857697,manhattan
6836780,college
6885448,manhattan
6923001,manhattan
6812993,manhattan
6886546,manhattan
7201502,college
6889156,manhattan
6831033,bronx
7170245,college
6938956,manhattan
6839650,manhattan
6812976,boston
6818690,queens
6931234,manhattan
6860517,manhattan
6926647,manhattan
6847402,manhattan
6838400,manhattan
6916177,manhattan
6884151,bronx
6820390,college
7121350,college
6947679,manhattan
6891488,boston
6865950,manhattan
6818341,college
6937802,manhattan
6869566,manhattan
6916355,college
6915715,manhattan
6895147,manhattan
6851519,manhattan
6903903,manhattan
6821272,manhattan
7123371,manhattan
6846201,boston
6848989,manhattan
6923091,manhattan
6881784,manhattan
6857442,manhattan
6827153,college
7131806,boston
6937866,manhattan
6832159,manhattan
6899046,college
6893912,manhattan
6935343,manhattan
6924497,manhattan
6837465,college
6832178,college
6893492,manhattan
6923621,bronx
6837712,manhattan
6893048,college
6907377,manhattan
6860654,manhattan
6942966,manhattan
6942347,manhattan
6812142,college
6912431,boston
6944137,manhattan
6893928,manhattan
6894356,manhattan
6920138,manhattan
6816797,manhattan
6814043,boston
6836720,college
6866679,manhattan
6898056,manhattan
6944461,manhattan
7167870,college
6839165,college
6877979,manhattan
6846093,manhattan
6897592,boston
7176972,manhattan
6932721,manhattan
7414316,manhattan
6831274,manhattan
6814969,manhattan
6919430,college
6924807,manhattan
6936944,boston
6992021,manhattan
6885719,boston
6945818,manhattan
6883222,manhattan
6876411,manhattan
6844465,manhattan
6847999,queens
6847669,college
6925914,manhattan
6895711,manhattan
6826574,manhattan
6864961,manhattan
6939164,college
6851938,manhattan
7272934,manhattan
6826877,college
6817810,manhattan
6858525,manhattan
6872390,boston
6866417,manhattan
6838213,manhattan
6882874,college
6860693,queens
7218073,manhattan
6828902,college
6824193,college
6946055,manhattan
6940508,manhattan
7183863,manhattan
6926702,college
6840567,manhattan
7185821,college
6864274,manhattan
7125533,manhattan
6890049,college
6905864,manhattan
6930210,manhattan
7208269,college
7098731,college
6855167,manhattan
6920578,manhattan
6815426,manhattan
6868155,manhattan
6849681,manhattan
6828440,college
6918838,boston
6845081,manhattan
6905597,college
6883801,manhattan
6844684,manhattan
6947800,manhattan
6926672,boston
6885325,manhattan
6874240,manhattan
7218256,college
6909306,manhattan
6832465,bronx
6843884,manhattan
6920595,manhattan
6918725,manhattan
6940734,college
6833843,manhattan
6931394,manhattan
6900120,manhattan
6894154,manhattan
6915499,manhattan
6852462,manhattan
6933275,manhattan
6913393,manhattan
6821630,manhattan
6825146,manhattan
6875602,manhattan
7182551,manhattan
6866278,manhattan
6832712,manhattan
6878838,manhattan
6815342,manhattan
7136413,manhattan
6845353,manhattan
6919741,manhattan
7163676,boston
6911592,bronx
6851121,college
6930752,college
6944546,queens
6814619,college
6905818,manhattan
7088730,college
6927617,college
6913599,manhattan
6935992,manhattan
6940575,manhattan
6920623,boston
6911853,manhattan
6923146,manhattan
6834555,manhattan
6927346,college
6822858,boston
6824445,boston
6851163,college
6862374,college
6814855,manhattan
6840082,manhattan
6894175,manhattan
6863313,college
6823247,college
6822247,queens
6878109,boston
6935139,manhattan
6884283,manhattan
6934542,manhattan
6842732,manhattan
6884262,college
6867824,manhattan
6912368,manhattan
6878898,manhattan
6834113,manhattan
6892809,manhattan
6924689,manhattan
6941343,manhattan
7093542,college
7165872,manhattan
6846318,college
6818343,college
6819495,manhattan
6905126,manhattan
6854463,manhattan
6827936,manhattan
6889483,manhattan
6944851,manhattan
6941699,college
6819626,college
6865254,manhattan
6878547,manhattan
6918192,boston
6888647,manhattan
6823279,manhattan
6838895,college
6837239,college
6884085,college
6885707,manhattan
6819062,college
7230359,college
6864225,manhattan
6901051,manhattan
6947725,manhattan
6857092,manhattan
6882770,manhattan
6829534,college
6920278,manhattan
6907718,boston
6828903,manhattan
6902234,boston
6919382,manhattan
6933509,manhattan
6888170,college
7099577,manhattan
6861314,queens
6870182,manhattan
6917212,college
6912193,boston
7225630,manhattan
6880242,boston
6889599,college
6901617,manhattan
6887728,manhattan
6918471,manhattan
7219865,college
6873007,manhattan
6847859,manhattan
7222685,manhattan
6881642,manhattan
6835599,manhattan
6866369,college
6835470,manhattan
6820868,college
6904547,college
6913094,manhattan
6916152,boston
6884869,college
6901631,manhattan
6847955,manhattan
6912573,manhattan
6824219,manhattan
6850268,manhattan
6833417,manhattan
6852537,manhattan
6851628,college
6894389,manhattan
6929145,manhattan
6837035,manhattan
6902658,manhattan
6921386,manhattan
6826122,manhattan
6818670,manhattan
7130690,bronx
6880443,manhattan
6905841,manhattan
6948112,manhattan
6819823,manhattan
6911745,manhattan
7202157,manhattan
6910681,manhattan
