listing_id,neighborhood
6860187,Kew Gardens
6881131,Little Italy
7099982,Upper East Side
6915052,Cobble Hill
6899718,Hell's Kitchen
6886563,West Harlem
6943370,Upper East Side
6815013,West Harlem
7172092,Central Harlem
6846617,Financial District
6923056,Jackson Heights
6841704,Hunter College 
6915624,Upper East Side
6888898,Lower East Side
6894319,Fashion Institute of Technology (FIT) 
6914800,Financial District
6942985,Upper East Side
6870922,Theater District
6844890,John Jay College of Criminal Justice 
6870779,Kips Bay
6901217,Midtown East
6813365,Fashion Institute of Technology (FIT) 
6818581,Upper East Side
6892545,Garment District
6889634,Baruch College (CUNY)
7194522,Pace University 
6936542,Battery Park City
6872638,East Village
6917456,Upper East Side
7196307,Washington Heights
6841760,Central Harlem
6909253,Williamsburg
6868478,Murray Hill
6943504,Murray Hill
7132790,Theater District
6878586,West Village
6813410,West Village
6906038,Roosevelt Island
6941010,Downtown Brooklyn
6856800,Murray Hill
6875051,Windsor Terrace
6854187,Roosevelt Island
6879516,Pace University 
6877765,DUMBO
6876706,Central Harlem
6919035,Financial District
6870855,Bowery
6903948,The New School 
6868286,Theater District
6859918,West Village
6851351,Upper East Side
6829044,Upper West Side
6901012,Financial District
6824212,Upper West Side
6913896,Cooper Union 
7178150,Midtown East
6916518,Weill Cornell Medical College
6900649,Columbia University
6927319,Long Island City
6932103,Upper East Side
6877308,Central Park
6839023,John Jay College of Criminal Justice 
6840675,Clinton Hill
6884045,Weill Cornell Medical College
6874361,East Village
6838807,Upper East Side
6838394,Murray Hill
6842572,NoMad
6922407,New York University (NYU) 
6847144,Chelsea
6820341,Kips Bay
6874720,Forest Hills
6910520,Murray Hill
7092533,Midtown East
6941253,Midtown East
6928092,Financial District
6931057,Upper East Side
6928806,NoLita
7230856,Greenwich Village
6890418,Columbia University
6889093,Upper West Side
6837640,DUMBO
6834528,Midtown East
6906933,Flatiron District
6941641,Midtown East
6930277,Upper East Side
6920398,Pace University 
7146503,Columbia University
6923412,Clinton Hill
6832413,Murray Hill
6926324,Upper East Side
6812223,Astoria
7188818,Theater District
6940063,Murray Hill
6908536,Hell's Kitchen
6848131,Williamsburg
6922515,East Village
7147030,Rego Park
6817982,Financial District
6873057,Juilliard School 
6837386,NoMad
6900007,Garment District
6819559,Columbia University
6960754,Upper West Side
6826076,East Village
6935768,Hell's Kitchen
6816844,Murray Hill
6872943,Pace University 
6893694,Financial District
6913663,Ocean Hill
7526991,Upper East Side
6821763,Long Island City
6918871,Upper West Side
6813824,Columbia University
6924351,Hell's Kitchen
6869035,Murray Hill
7104208,West Harlem
6854375,Little Italy
6833611,Gramercy Park
6887582,Midtown East
6830229,Upper East Side
6833970,East Village
6946446,Central Harlem
6846023,NoHo
6922653,Hunter College 
6883576,Greenwich Village
6903142,Bay Ridge
6874225,Financial District
7211338,Midtown East
6816028,Hell's Kitchen
6879508,Battery Park City
6900059,Stuyvesant Town - Peter Cooper Village
6921800,Koreatown
6932567,West Village
6869612,Hunter College 
7165066,Upper East Side
7223613,Battery Park City
6880744,East Harlem
6934348,Williamsburg
6816970,Pace University 
6832089,Upper East Side
6907588,Upper East Side
6908854,The New School 
6862222,Southern Brooklyn
6813115,Bowery
6824864,John Jay College of Criminal Justice 
6830350,Gramercy Park
6926558,John Jay College of Criminal Justice 
6878951,Tribeca
6835783,Upper East Side
6939939,Washington Heights
6855156,Kips Bay
6837610,Astoria
6886842,Pace University 
6860081,Upper East Side
7167184,Sunnyside
6852515,Upper West Side
6856123,West Harlem
6941271,Garment District
6812154,Columbia University
6934993,Upper East Side
6851205,Bowery
6946387,Murray Hill
6818931,Columbia University
7223215,Murray Hill
6833550,Murray Hill
6907934,Garment District
6893179,Financial District
6830983,Juilliard School 
6880528,Williamsburg
6896542,Murray Hill
7205058,Columbia University
6945493,Midtown East
6922875,Astoria
7181239,Pace University 
6895206,Chelsea
6829666,Upper East Side
6865466,DUMBO
6907006,Flushing Meadows-Corona Park
6907479,Weill Cornell Medical College
6890033,Greenpoint
6864289,Financial District
6844409,Murray Hill
6830946,Chelsea
6863984,Cooper Union 
6911646,West Harlem
6840885,Baruch College (CUNY)
7239708,Greenwich Village
6943616,Greenwich Village
6926868,Hell's Kitchen
7136899,New York University (NYU) 
6851193,Ocean Hill
6816413,Gramercy Park
6930165,West Village
6935882,Midtown East
7094633,Murray Hill
6883678,Rego Park
6829128,Upper East Side
6817116,Financial District
6870722,Upper East Side
6893382,Long Island City
6824334,Upper East Side
6850828,Carroll Gardens
6866907,Murray Hill
6939360,Midtown East
6904736,Hunter College 
6826017,Midtown East
6881014,Upper East Side
6863090,NoHo
6842509,Midtown East
6945622,Tribeca
6905468,Greenwich Village
6911166,Hell's Kitchen
6936828,Hunter College 
6911411,Columbia University
6878140,Upper East Side
6845444,Kensington
6915107,Gramercy Park
6822344,Pace University 
6899002,Garment District
6842167,Stuyvesant Town - Peter Cooper Village
6814422,Upper East Side
6849834,Weill Cornell Medical College
6897760,Central Harlem
6897204,Financial District
6889503,Hell's Kitchen
6939502,Garment District
6946119,Central Park
6822714,The New School 
6913305,Upper East Side
6857684,Baruch College (CUNY)
7116929,Murray Hill
6864680,Hell's Kitchen
6847819,Upper East Side
6850701,SoHo
7169821,Midtown East
6943104,Hunter College 
6862791,Gramercy Park
6818591,Upper East Side
6895354,NoMad
6882814,Stuyvesant Town - Peter Cooper Village
6926302,Astoria
6919657,Weill Cornell Medical College
6839813,Koreatown
6835919,Brooklyn Navy Yard
6866828,Koreatown
6848633,Upper West Side
6911278,Forest Hills
6938597,Weill Cornell Medical College
6906907,Upper West Side
6895131,Hell's Kitchen
7191219,West Harlem
6819460,Kew Gardens Hills
6862456,Greenwich Village
6895182,Murray Hill
6823215,John Jay College of Criminal Justice 
6878733,Upper East Side
6946259,Murray Hill
6815669,Tribeca
6847389,Upper West Side
6925422,Bedford-Stuyvesant
6830523,Financial District
6947999,Midtown East
6877116,Financial District
6942269,Greenwich Village
6926736,Murray Hill
6853667,Baruch College (CUNY)
6902034,Hell's Kitchen
6837776,Upper East Side
6884806,Financial District
6884397,Williamsburg
6814237,Astoria
6851689,Juilliard School 
6823597,NoMad
6936364,The New School 
6824808,Weill Cornell Medical College
6901453,Financial District
6841176,Theater District
6863328,Inwood
6898519,John Jay College of Criminal Justice 
6882078,Financial District
6846302,Upper East Side
6867341,Murray Hill
6932869,Murray Hill
6921613,Hell's Kitchen
6916767,Upper West Side
6834758,Kips Bay
6830613,Washington Heights
6819759,NoHo
6928026,Flatbush
7108419,East Village
6907085,Financial District
6924579,Juilliard School 
6829591,Columbia University
6829388,Weill Cornell Medical College
6929589,Murray Hill
6909292,Fashion Institute of Technology (FIT) 
6815499,Murray Hill
6823042,Koreatown
6907715,Hunter College 
6932483,Stuyvesant Town - Peter Cooper Village
6896490,Garment District
6932092,Kips Bay
6837626,Upper East Side
6832554,Long Island City
6938460,Gramercy Park
6864969,Bowery
6932999,Roosevelt Island
6896057,Gramercy Park
7208810,Columbia University
6941926,Upper East Side
6885872,Greenwich Village
6818551,Pace University 
6908342,Columbia University
6942379,Midtown East
6945890,Upper East Side
6849297,Upper East Side
6866561,Baruch College (CUNY)
6815278,Crown Heights
6861282,Flatiron District
6854826,Inwood
6866453,Upper East Side
6820514,Downtown Brooklyn
6870455,Hell's Kitchen
6845315,Koreatown
6906822,Lower East Side
6838363,Central Harlem
6932050,Financial District
6908285,NoHo
6870904,Hell's Kitchen
7094230,Ridgewood
6943728,Bowery
7201739,Upper East Side
6853170,Hunter College 
6816575,Cobble Hill
6927832,Gramercy Park
6929406,Hell's Kitchen
6944068,Hell's Kitchen
6880990,Prospect Park
7146951,Hunter College 
6863647,Kensington
6824997,Weill Cornell Medical College
6879769,Upper East Side
6847296,Hell's Kitchen
6906634,Midtown East
7126403,Financial District
7102031,Upper East Side
6829288,Kips Bay
6822713,Prospect Park
6875236,Koreatown
7208063,Pace University 
6831497,Midtown East
6903302,Weill Cornell Medical College
6835979,Central Harlem
6835385,Chelsea
6893012,Financial District
6869934,Stuyvesant Town - Peter Cooper Village
6849810,SoHo
6879168,Murray Hill
6877723,Astoria
7233349,Pace University 
6860893,Juilliard School 
6902766,Murray Hill
6824251,Murray Hill
6878591,The New School 
6846038,Greenwich Village
6906380,Hell's Kitchen
6857326,Midtown East
6844816,Koreatown
6860026,Hell's Kitchen
6889073,Hell's Kitchen
6822532,Murray Hill
6887186,Bay Ridge
7093415,West Village
6935604,John Jay College of Criminal Justice 
6879931,West Harlem
7194642,Weill Cornell Medical College
6911723,Gramercy Park
6938206,Fashion Institute of Technology (FIT) 
6861172,Garment District
6936275,East Village
6853792,East Village
6818730,Upper East Side
6908117,Hunter College 
6921578,Hell's Kitchen
7152179,DUMBO
6922830,Washington Heights
6948355,Park Slope
6832359,Gramercy Park
6943231,Garment District
6869380,Forest Hills
6917270,Koreatown
7184258,Baruch College (CUNY)
6869142,Upper West Side
6832366,Flatiron District
6935567,Baruch College (CUNY)
6901722,Theater District
6858576,East Village
6946628,Columbia University
6940263,East Harlem
6818769,Baruch College (CUNY)
6919112,Bowery
7201716,Long Island City
6900151,Hell's Kitchen
6945849,Hell's Kitchen
6850237,Midtown East
6850857,Upper East Side
6895398,Hell's Kitchen
6856281,Gramercy Park
7141272,Kew Gardens
6867539,Kips Bay
6907353,Midtown East
6887376,Midtown East
6878880,Stuyvesant Town - Peter Cooper Village
6913013,Upper East Side
6898855,Theater District
6868345,Gramercy Park
6851087,East Harlem
6913397,Tribeca
6912075,Washington Heights
6843743,Koreatown
7232745,Financial District
6838200,Gramercy Park
6881962,Greenwich Village
6898251,Upper East Side
6934875,Cobble Hill
6864073,Gramercy Park
6901339,Bushwick
6930725,Hell's Kitchen
6933257,Tribeca
6875682,Hell's Kitchen
6850082,Long Island City
6859993,Bowery
7113375,Park Slope
6926170,NoLita
6828679,Chelsea
6867701,Theater District
6897630,Midtown East
6862358,Fashion Institute of Technology (FIT) 
6943025,Weill Cornell Medical College
6812546,Upper East Side
6931524,Central Harlem
6934899,East Village
6875803,Gramercy Park
6846414,Upper East Side
6864460,John Jay College of Criminal Justice 
6857285,Central Park
6825413,Murray Hill
6893429,NoLita
7134378,Upper East Side
6906547,DUMBO
6887649,Gowanus
6936902,Weill Cornell Medical College
6876575,Columbia University
6899148,Upper West Side
6860059,Greenwich Village
7226218,SoHo
6846311,Kips Bay
6908218,Columbia University
6901098,Financial District
6828566,Astoria
6901790,Koreatown
6850450,West Village
6929917,East Harlem
6918629,Upper East Side
6866476,East Village
6840841,Astoria
6823266,Hell's Kitchen
7181445,Parkchester
6811975,Upper East Side
6839483,Upper East Side
6847937,John Jay College of Criminal Justice 
6833110,Upper East Side
6847299,Upper East Side
7228553,Upper East Side
6838988,Upper West Side
6913217,East Village
6874928,Bushwick
6880816,Baruch College (CUNY)
6937406,Central Harlem
6836858,Washington Heights
6835163,Upper West Side
6917176,Upper East Side
6887503,Chelsea
6821664,Central Harlem
6906183,Juilliard School 
6889123,Columbia University
6930276,Upper East Side
6877796,Upper West Side
6822096,Hell's Kitchen
6881300,Theater District
7158717,Financial District
6834248,Financial District
6876719,Forest Hills
6903029,Hell's Kitchen
6929309,Midtown East
7089434,Greenwich Village
6928795,Washington Heights
6878905,Garment District
6837090,The New School 
6905515,West Harlem
6855135,Garment District
6813601,East Village
6815137,East Harlem
6861879,Upper East Side
7108775,Central Park
6853772,Columbia University
6929288,The New School 
6829742,Bedford-Stuyvesant
7212251,Baruch College (CUNY)
6900539,Pelham Parkway
6851737,Columbia University
6901119,Gramercy Park
6837167,Central Park
6879188,Ocean Hill
6910367,Hell's Kitchen
6927284,Hell's Kitchen
6855191,Murray Hill
6900112,Kips Bay
6911255,Washington Heights
6887155,West Harlem
7316267,Upper East Side
6836342,Pace University 
6820572,Central Park
7230245,Upper East Side
6941607,Upper East Side
6858803,Murray Hill
6891033,East Harlem
6901541,Murray Hill
6910104,NoMad
7217664,Chelsea
6902066,Hunter College 
6842224,Upper East Side
6854801,Fashion Institute of Technology (FIT) 
6946409,Brighton Beach
7101324,East Harlem
6820086,Pace University 
6867763,Flatiron District
6870912,Midtown East
7150216,Financial District
6817257,Prospect Heights
6919924,Chelsea
6861471,SoHo
6908505,SoHo
7102279,Midtown East
6913512,NoMad
6936920,Williamsburg
6846850,Astoria
7105564,Murray Hill
6878967,Koreatown
6820022,Washington Heights
6835931,New York University (NYU) 
6902793,Battery Park City
6841923,Juilliard School 
6910988,Weill Cornell Medical College
7112340,Midtown East
6940571,West Harlem
6907955,Hunter College 
6881682,Koreatown
6834981,Far Rockaway
6929836,New York University (NYU) 
6943476,Upper East Side
6884396,Fort Greene
6885810,New York University (NYU) 
6942987,Upper East Side
6825894,Midtown East
6904888,John Jay College of Criminal Justice 
6938748,Financial District
